610nm,680nm,730nm,760nm,810nm,860nm,fruit,brix,ripeness,moisture,defect,fungus,grade
0.5632403995247933,0.6583052587351738,0.5989542311381298,0.6355011003175117,0.7196989254806302,0.7079101019619044,mango,14.34399565830879,5.7870710029608885,82.53566342085588,0,0,B
0.5892174471702103,0.7199160583139903,0.7014518753680437,0.6325120150305175,0.7413956140443043,0.7261592310416058,banana,19.70491454462613,8.82675996959827,78.94271256937557,0,0,A
0.5126793903398332,0.6156430018529708,0.6599957694570969,0.6053235838716643,0.656179593663213,0.5940807107222631,banana,16.96811187288867,6.366919590568893,78.64326713474144,1,0,B
0.47316340187648204,0.4944101969475711,0.5072372535836157,0.48238423983172884,0.5367988810275863,0.5355949476444306,apple,10.21236973001342,5.090550919104203,92.43969125282158,0,0,C
0.5306050760335159,0.6023031569477124,0.6017006478874873,0.5608395437735099,0.6087482173642973,0.5990852288453584,banana,21.067273689667573,9.988481093306067,74.70902923870396,0,1,B
0.5597371955162723,0.6633282845578135,0.6022025928245457,0.5929302385200242,0.7129907567729581,0.7149168768936938,mango,18.12270618540572,9.94238136397339,74.82493400331803,0,0,A
0.43577998272742313,0.46271907099676013,0.5121732229571078,0.5062547955171532,0.5376574746989715,0.493377488608498,apple,11.497875966187324,6.424202471887338,89.22567772597529,0,0,C
0.5261580859801681,0.5918202125241074,0.4778928987702201,0.5208417439385705,0.5922877031602991,0.5607823425782866,mango,18.434531851353945,9.95466081473277,74.1733391517016,1,1,B
0.575641525553335,0.6760689967258507,0.6976568089986734,0.6606644647703392,0.7471747228799324,0.7556090550258481,banana,20.882252947095132,9.877715968619768,75.93434559481015,0,0,A
0.5112563689131476,0.6054100406303886,0.5414251665667973,0.5188081666898214,0.62816876364337,0.6366271438790673,mango,13.577289628468149,5.201944954562479,84.44869607154055,1,0,C
0.48708104222816195,0.5963219407774627,0.5051973032319664,0.5170326939694408,0.5780196846439172,0.5872927637777978,mango,17.35927804909617,9.575133902961976,73.41802176302528,0,1,B
0.4436688972230702,0.4392140250577436,0.4333548092161592,0.46315368540361346,0.41995117751360733,0.4232605060684852,apple,11.989507077342143,8.572979613500312,80.38409656296926,1,1,C
0.5186430575649439,0.6191124312765278,0.6082375113996634,0.598862082204217,0.6526228011876508,0.6373581533962003,banana,17.043815110515474,6.651788443495305,79.4073319817243,0,1,B
0.48976567262569864,0.5794908777324594,0.4766716282292039,0.5221074322172402,0.5283661069217035,0.5433684123865298,mango,17.70479491059538,9.588107349783293,73.40347983211208,1,1,B
0.5468050235393888,0.6232905689405958,0.6121576846748948,0.6161706292631146,0.5941144262131886,0.6030378282630384,banana,16.28875181680524,5.036262140075722,80.98610263122025,0,1,B
0.6141487589874087,0.7127257708346362,0.7358076686921085,0.6393600421726953,0.7334716474770381,0.7285870142732254,banana,19.8981010791023,8.821996012812871,77.81459035108584,0,0,A
0.37436750864791657,0.40728213418164083,0.42338416703266807,0.4461147390502606,0.4386281515193273,0.4437991459906893,apple,11.166951747114254,6.466053858490323,86.21191617278622,1,0,C
0.5798878956989243,0.6784315300459631,0.5897629291197914,0.5800043678794767,0.6667408949988132,0.6687109588975036,mango,17.3421062496823,9.069903365863993,74.6348153113663,0,0,A
0.482622425878411,0.611937791627311,0.5003002424329572,0.5410447101892563,0.522792018575241,0.572312346240762,mango,14.984906748866889,7.10017353331641,78.39136916362864,1,1,C
0.43859769599091536,0.5084343582943232,0.4834765332689044,0.5117512059417344,0.5456378218591993,0.5116181618549779,apple,12.556045808120027,8.225863952047249,82.95261080186201,0,0,B
0.5613288396675663,0.6493060638209701,0.6013196077471973,0.6242953981682908,0.5913924233094267,0.6046319260478197,banana,19.88973995169078,9.347295582689437,74.90645210860204,1,1,B
0.49663658333539595,0.5952478642459857,0.517904471372803,0.5290637433410966,0.574938776787692,0.5684037253248997,mango,16.21148946195695,8.452070704476064,76.10225072141152,1,0,B
0.3903526587558486,0.4328706682873285,0.42419127631456477,0.4471342360491825,0.47113541546159693,0.41034198948454814,apple,13.086104480551239,8.31261142176991,82.1278708446831,1,0,B
0.41450345248151765,0.48767915123509575,0.39846341555988873,0.4485436227279852,0.419736398678839,0.4059960591661362,apple,12.403625093381903,7.783814465069649,84.40666345628489,1,0,C
0.5908913702515033,0.7367962780778768,0.7292614161185772,0.6605402110860381,0.7118315323158798,0.7100007500558273,banana,20.657850711700767,9.139351897530869,76.38017336395441,0,0,A
0.5370586557632602,0.619639829449229,0.555189939786238,0.5778429681246464,0.6084319556385333,0.6089968652846022,banana,17.899041170814687,6.907205410528045,80.9891234587398,1,1,B
0.38526835678634497,0.39442301067496793,0.4544911404777408,0.469289983648926,0.44354184693392795,0.46397314048467625,apple,12.073668659936606,7.6219513466379,82.38165237580709,0,1,C
0.5282447360242122,0.618314257099002,0.589600141508665,0.5754230273597782,0.6204916489696133,0.6153414975352532,banana,19.811657894759456,8.595859614210626,75.78069223545171,1,0,B
0.42833887630531225,0.47994473489807626,0.5275882620191066,0.5179340385414148,0.5223036588508086,0.48250386848154314,apple,13.096614303811393,8.789230552321845,82.25874598928401,0,0,A
0.42125116886653163,0.4749237035084071,0.4393752297221991,0.453242967321324,0.42280852486635073,0.44399428204411334,apple,12.02582977829541,7.806385987847481,83.81430450609457,0,1,C
0.5663593170264573,0.6930154604809582,0.6191268647193359,0.6222718350901004,0.6252480081961423,0.6170948555446526,banana,20.52261329157805,9.071054491914339,77.13707391896162,0,1,B
0.5044151391948387,0.60656795650965,0.4782207430400778,0.5322517757151121,0.5490196551597817,0.5975924517013868,mango,18.470975163156123,9.93162354322898,75.04008566215637,1,1,B
0.3891543765854593,0.43632944174134497,0.39300001303766174,0.443628563620352,0.42616080353003083,0.4136839537538815,apple,13.092847126044381,9.554635922469213,80.73759388657385,1,1,B
0.5470438389294915,0.6996658502762407,0.5943886434062442,0.5812449617094774,0.7213235494634964,0.709533526230786,mango,16.744168272523044,9.183186361074615,75.2104670007022,0,0,A
0.4947751899558695,0.6036557324332168,0.5283889251610385,0.5374425893273169,0.6012711345133548,0.6198518295285146,mango,15.501846091157597,7.821157814287858,77.30309110442167,1,0,B
0.4510949139607133,0.4603379738997029,0.534819447160028,0.47488059310280073,0.5180842945806284,0.48115456823905506,apple,11.455923986196183,6.766761140130264,85.38065259085428,0,0,C
0.5668388876761676,0.6520834103804893,0.5884592486993042,0.5890792436224215,0.6993806548218303,0.7041850053910487,mango,16.21740168920876,7.9975491471094715,78.16794566608222,0,0,A
0.4232434138569446,0.4255100925684638,0.39955903223856504,0.43376275734342296,0.42381701824915,0.4095084532238716,apple,11.551470775669427,6.872700594236813,83.26835719267322,1,1,C
0.4170253542455673,0.4308645894115708,0.42106576145600855,0.4786701499613371,0.4301914050911305,0.4283464283707043,apple,13.563712505213498,9.17990060256103,81.932652779895,1,0,B
0.5841510294197648,0.7091362279532609,0.7219051696605223,0.6777390521494635,0.7442224955368933,0.7116350216944034,banana,17.757470102520045,6.827030654507784,79.22085969908387,0,0,A
0.5086909926479525,0.6194283282067393,0.5705338027028622,0.6148631108604905,0.6182084122620961,0.627883495534472,banana,16.506047006754685,5.899240742045996,81.30428472546112,1,0,B
0.5646498196157876,0.6403302906548786,0.6240364410610323,0.5875363659491799,0.7028546475092743,0.6986137270576187,mango,13.213479658222028,5.066881197043883,84.4741977372151,0,0,B
0.5749752408499984,0.7030377438858296,0.7318005343972537,0.6678825302086829,0.7375738265722084,0.7385614401332138,banana,17.84018666922938,6.937908337184165,79.99689792647597,0,0,A
0.4429949322444346,0.4698799196108679,0.5114785374789321,0.46306949427282273,0.49964144783926523,0.5327839440034982,apple,12.697689836901144,8.97012594635148,81.76465819305913,0,0,B
0.5602442653545654,0.6300482314623144,0.5974314754543354,0.5948890451889428,0.6296374644834495,0.648592199116223,banana,17.488774710494972,6.274409782055918,78.30502370591108,0,1,B
0.6089188381487061,0.7166349280152002,0.7221343595326684,0.6722576814352637,0.7276937223585258,0.7571570030258132,banana,16.511096145385892,5.913474063556913,81.07348355464227,0,0,A
0.5281010102064235,0.5914103531795443,0.5279202700074962,0.5352628170838101,0.5960022893697019,0.5933646572849002,mango,17.28257941904812,9.855518719945795,73.71536021195102,0,1,B
0.6122058998589982,0.6812805983505174,0.7210771986834498,0.6617039185994158,0.7563537262610911,0.7153241726480056,banana,17.523508770165655,6.856138238787153,81.4907863018526,0,0,A
0.3855674310789335,0.4319575185373809,0.42964024118325966,0.43362476789105975,0.4440685353773886,0.4073282734457729,apple,11.229852216070512,6.109860809664747,86.85947844437213,0,1,C
0.45617707085068665,0.4861642545417011,0.499131242074509,0.46381605082045513,0.5314096599225822,0.541446889581644,apple,12.420191016307774,7.8494484243565825,84.73406297664754,0,0,B
0.44378272525053236,0.40389024177634564,0.3885393464875281,0.4481671129395694,0.42785098379502257,0.42273628795766977,apple,12.736501439112033,7.708171073304335,83.27098571895016,1,0,C
0.5474081877669114,0.6365260871829238,0.5655566578218273,0.553246118372772,0.5896365836388091,0.6052045922247102,mango,16.35897739290203,8.297869709359093,76.47550508836608,1,0,B
0.5853550509234657,0.6860295674099068,0.7440327789737176,0.6575945612134847,0.7215595134964563,0.705683481722505,banana,16.359164076883026,5.605078583743245,81.38074101904752,0,0,A
0.604252145481533,0.6919236494757564,0.6863626262373383,0.6715859729015927,0.7585753507015155,0.7112384270379293,banana,16.946114869572067,6.193644059555725,79.87204068837394,0,0,A
0.5513168036928248,0.642617772095118,0.5778641970118084,0.5846029585755896,0.5799882903189767,0.5932993215369046,banana,19.910359285846933,9.157847491824308,78.2519754698747,1,1,B
0.4482092539180504,0.45566187748331205,0.42658665618296254,0.43765393382819784,0.43067655707864183,0.413331695521137,apple,10.739191950331618,6.2894384271660115,87.5061430161021,1,0,C
0.45679255036477995,0.49966108562931993,0.469144756448199,0.5082298171759558,0.4982446952016495,0.49405353494897275,apple,10.089004838183614,5.363815031820968,88.83565020031746,0,0,C
0.40518265615780935,0.4322483347540248,0.4483489737853686,0.45521801529364386,0.4297409343684116,0.4572188908517128,apple,12.768130819706235,8.629778394351197,82.14000512480787,1,0,C
0.5184971349641947,0.6036718446049789,0.5971784521932113,0.6341383006135559,0.6312085941352636,0.6171799215570519,banana,17.420386948517105,6.460884016910224,81.07050076641995,0,1,B
0.5311453421531502,0.6414226764276287,0.6008182035596575,0.6042546509860353,0.62387712326934,0.6176119717028473,banana,18.94538352119535,7.793407219686168,78.96843780749283,0,1,B
0.5063473723371402,0.5980780591491006,0.515629404803943,0.5236922339908672,0.6489170566992458,0.6066962419561681,mango,14.448192829550072,6.376853620608355,81.24163801486088,0,1,C
0.5656953004354205,0.6387261696982346,0.6398999253545586,0.587557936804593,0.6803864974300993,0.7208591947383656,mango,17.33775015060558,8.895456268818062,75.98329572158214,0,0,A
0.49352854098034177,0.6095995107961126,0.5583317002675802,0.5794656989815766,0.5580687700671965,0.5688550938635135,banana,16.13855522197398,5.229260091873508,82.72806570357514,1,1,B
0.5680036684306985,0.6780633363936838,0.6061299268283696,0.6388249666001453,0.6577251782465724,0.7012592334171269,mango,13.123345405234515,5.047616778069781,86.6213067597379,0,0,B
0.5398916149765313,0.6305861145336656,0.6173740524381426,0.6112602888787126,0.7314028626832568,0.6685190321651414,mango,14.383540363288352,6.203772074089036,83.04539744495975,0,0,B
0.5681638130970337,0.6638490351810412,0.6242443540279896,0.6080537350981634,0.6676825179903031,0.7034729197493957,mango,15.861182015734201,7.346359231814645,79.11294237175143,0,0,A
0.4911967450948935,0.49401226098862777,0.5086554580757086,0.5027356566634847,0.4743138642242851,0.5169030172856963,apple,12.941340128207399,8.885734579637184,81.54390101496563,0,0,B
0.5920154957508186,0.6363041049756296,0.570481631036607,0.5528263886278285,0.6474082376141512,0.711463396296405,mango,17.50780324455042,9.356779580890445,76.24859014740899,0,0,A
0.5132309435919278,0.5994445565484945,0.517790623277108,0.5122653370171688,0.5755350664784691,0.5814310187500874,mango,16.937195515079914,8.910282344344116,75.47750952017077,1,1,B
0.5436037289801346,0.6690345127545232,0.6461038548518142,0.5715031744553356,0.6968792644746921,0.6988989791404142,mango,16.385877137170173,8.367656299495781,77.96099921133161,0,0,A
0.4617461047408999,0.5064385973042359,0.48941434435176023,0.5089719023972196,0.5194965114323368,0.5189376420776983,apple,13.049775811461195,9.046805777392567,82.7314867098825,0,0,A
0.5794963512522731,0.6924385925927065,0.7119736776980309,0.6692692071133244,0.7477969529875483,0.7127350163549434,banana,16.864581487344708,6.0213377661675995,81.32783902918698,0,0,A
0.48029876743814487,0.6110619154519663,0.500839596982708,0.5434419917840668,0.5685848166834452,0.5927652232143217,mango,13.311026124308759,5.000625693782878,84.50667685588566,0,1,C
0.41645839179357613,0.42152394273751215,0.41523905173087156,0.46776292565865685,0.45634221594990426,0.42723604736196935,apple,12.46914846620154,7.481831236006181,82.26162805363923,1,0,C
0.49862190898503195,0.564487425939263,0.5476087961524777,0.538060815561322,0.5656367892903753,0.563818520688817,mango,14.78748809220778,6.843472058726363,77.62481549038054,1,0,C
0.4648903698329058,0.5035649138268865,0.4970693652903606,0.4789301514803043,0.5273568727573267,0.485529300587483,apple,10.209027999014527,5.352843737002149,88.94027181505469,0,0,C
0.5621121342656156,0.6450032618088427,0.5723621408111963,0.6085958348585112,0.6415918231806638,0.6164438254691059,banana,17.603557102995108,6.941834388357737,80.20412850908525,1,1,B
0.40740302003991946,0.4480850469061737,0.3979738963554314,0.4508253933184034,0.4510713495564651,0.44602769300042056,apple,11.004845802574454,6.289708138575778,86.29135911094802,0,1,C
0.48047837845176083,0.6140676066002094,0.5297714180869676,0.5096089664031932,0.6483606044016192,0.5986725778386757,mango,16.07158258766456,8.011000616663917,77.36356091476095,1,0,B
0.5295375384556489,0.6232850593564321,0.6213946082107978,0.572748159236472,0.6396260003935575,0.6061191075256055,banana,16.4536461147097,5.47466004782809,81.01557116148199,0,1,B
0.5913662223912903,0.6705700894830172,0.6158851370008348,0.6187929568458316,0.6559653011254808,0.6908279756953638,mango,14.728212147076206,6.768137475452413,83.40191551987222,0,0,B
