610nm,680nm,730nm,760nm,810nm,860nm,fruit,brix,ripeness,moisture,grade,defect,fungus
0.549782994937106,0.6339437663684128,0.5793868803776241,0.5633405927659649,0.6557249424119902,0.677662732323547,mango,13.51667255522093,8.39055031936374,82.39734153267563,B,0,0
0.526374794979503,0.6767136799763875,0.600402788102535,0.5861475396564889,0.6588660175046607,0.6688340649521751,mango,15.956179774159867,7.195482731733714,75.41461231443019,B,0,1
0.5484466733521686,0.6557342436921082,0.5670374115866198,0.5740487336857479,0.6999078698939927,0.6923653890698312,mango,14.953848849192472,7.197321537753272,75.45148340388525,B,0,0
0.5577622938561293,0.6277210295180272,0.6003648064193657,0.6136686375366448,0.7161523312939277,0.6767104177516398,mango,13.410937501557044,9.334664763620133,75.85659747544274,B,0,0
0.5887264226566288,0.6416550291349791,0.6153665791479107,0.5601545737216965,0.7206370339877164,0.7284018168507944,mango,17.48922973545482,9.304908524961087,79.8685231448588,A,0,0
0.5561169689653427,0.6768231262331024,0.5830656726123552,0.5840283340263263,0.6636594094632138,0.668712468548447,mango,16.212756835078952,6.447729796329233,83.16868057045525,A,0,0
0.5500594405607522,0.6367201736733862,0.6025422285399075,0.6056217526581809,0.6800573850709922,0.6481736841960537,mango,16.92531465465488,9.083049910804206,76.00110656987702,A,0,0
0.5649218325394028,0.6601829421116182,0.5940489316728478,0.5767369690808,0.690220718101617,0.674614337325637,mango,13.54330932711938,6.914070709493526,76.29461658968758,B,0,0
0.5416935279321161,0.6499321459582376,0.5799283458442379,0.5780719710921554,0.7006291427693859,0.6516908925966053,mango,15.5329000436236,8.297051885627353,78.54463660066791,B,0,0
0.5343478469198518,0.6425349399240553,0.5821331587213198,0.573428656308349,0.7049003319827615,0.6480011371922145,mango,13.619949641150844,8.77950299728788,77.36185149444326,B,0,0
0.5492815603240336,0.6123901481642668,0.5824503269199447,0.5653161847756625,0.7228999707371891,0.6810899276372412,mango,17.778435602565832,8.658627794327721,76.56221345088345,A,0,1
0.5459941120988033,0.6565139658033377,0.5992543111883916,0.5735898302482413,0.6600531065133418,0.6678940574284657,mango,17.340805662237642,7.652454115770997,82.93604422540557,A,1,0
0.5286546323310746,0.64048314255858,0.5634232117310836,0.584392478163188,0.7022055871762528,0.6597814148943448,mango,14.87790762150754,9.981799119376747,80.07376487261757,B,0,0
0.5557240849234236,0.6545158298104248,0.6218456533391776,0.5972819906797477,0.7165569201408789,0.6878023398056792,mango,16.45877177499692,8.226074327307824,79.89209731956409,A,0,0
0.5669986998283734,0.6635891862805676,0.5918631561155878,0.6071912165505656,0.7032445999027287,0.6972422638143753,mango,14.462968540802551,6.121787497871881,83.32046944418813,B,0,0
0.5799127494528626,0.6641823115071999,0.6076623110706947,0.5965754106543562,0.7141671384102536,0.6280117566823088,mango,15.682127535141122,7.713960366122544,80.05827723244175,B,0,1
0.5395716716195592,0.6406379350962236,0.626408237543084,0.5940590523565442,0.7168406285963881,0.7000311768736502,mango,17.31511632580809,6.26005090783595,79.89971557561958,A,0,0
0.5518034301057712,0.6676856595593648,0.6296686275555682,0.6077678029254485,0.6960493220530131,0.6929466203339321,mango,14.89427882819082,6.433251811625302,81.87345880391139,B,0,1
0.5252834120202002,0.626888563497831,0.5841913501740283,0.599778148932747,0.6969317386495842,0.7161440099212198,mango,14.783256049177812,8.451914555475103,79.12370996529314,B,0,0
0.5393991134359929,0.6482316896322013,0.6106530800664693,0.6074063171796693,0.7122664462397149,0.6837212461162697,mango,15.20585319671378,8.600913096968737,84.4820325948297,B,0,0
0.5576284730505273,0.6313850545710797,0.5591914439971012,0.5788369378506897,0.6964042253425242,0.6903873424720747,mango,16.454030931356407,6.720245047973977,76.4029102607213,A,0,0
0.5540012829491385,0.6451504152169427,0.5878625304654587,0.5844391692791738,0.7095570412630479,0.672379070441993,mango,17.114379424606653,9.884946190558871,77.85929593329382,A,0,0
0.5445920391167541,0.6301930512800236,0.6352204550118429,0.5771168557642093,0.7153918751331845,0.6908677359072355,mango,14.962395304386597,7.517763861615279,78.0350470703056,B,1,0
0.5571729685788264,0.6750460210218813,0.6149896332632209,0.5908978043097964,0.7047360157327727,0.6660123642353596,mango,16.81983288232757,6.288351836562328,76.71638701916528,A,0,0
0.524454731328019,0.6595304311081038,0.6330560362804908,0.6114573687801061,0.7207620058185388,0.6749583736910578,mango,17.147526148073204,7.18349928361555,83.09065256570807,A,0,0
0.5515011468680071,0.686693984969349,0.561416940257293,0.6089279215924339,0.7179513488271516,0.6872175536256128,mango,15.167968339496715,9.958473196257128,76.19517606197088,B,0,0
0.5274566026512632,0.6573072442044098,0.5789617979884695,0.5554534368519175,0.7191511911009315,0.6618771229005264,mango,15.515237160306263,8.989104270322784,77.18884448640443,B,0,0
0.5292617644790893,0.6768379840685426,0.589009705212772,0.6134367588079815,0.6763333999607305,0.668006325608423,mango,13.981418647122508,7.443620382295181,80.9548055460362,B,0,0
0.5672882117968029,0.6639007315391627,0.6059359989447585,0.5787174765173859,0.7243004980673977,0.6876413419992504,mango,15.0108895638303,8.265414273183298,76.40253258841626,B,0,0
0.534822463956677,0.6245278591895203,0.5883072623001658,0.5453083988929677,0.7182782590583672,0.6492920034218413,mango,15.770244927736549,6.475194872217605,83.80394708771358,B,0,0
0.5358268725898007,0.6269225887226025,0.5968609012943882,0.595811904849658,0.680162875231924,0.6972651907541265,mango,14.929136186248057,7.204036199915046,81.8302888688733,B,1,0
0.5468197880592502,0.6753119983055536,0.5854178896291455,0.6167620576571285,0.7039316830286977,0.6633540253022091,mango,17.598940318733387,9.03338155817049,80.24263209851203,A,0,0
0.5530582235511664,0.6393762956995767,0.596844762532882,0.5859159841886855,0.7095547598168176,0.6409262857947604,mango,13.41301927387702,7.135522829967339,84.72810961790944,B,0,0
0.5440379333432963,0.6333633791273089,0.6167736315667106,0.5706106824498794,0.677507262795854,0.6788307498256638,mango,16.542230329435476,6.947975897790849,83.43568433963516,A,0,0
0.5711732409733589,0.6539201892831245,0.5965256838343982,0.564630014027897,0.7036897632896982,0.6662184519159524,mango,14.331762442435624,6.673575506913026,78.23939545269117,B,0,0
0.5517529441302855,0.6295063543819471,0.5703438199859012,0.5935686707145662,0.7070248175722879,0.6804571214045444,mango,17.286747696242582,8.87356649837153,80.74313284025736,A,0,0
0.5560961684285902,0.6043325477295457,0.6000758940279601,0.5629205024119065,0.711867121305058,0.6671289575491208,mango,16.948460117986386,7.9054182118060465,75.72826774581183,A,1,0
0.5560702773771373,0.6731870245284289,0.5929866458153389,0.5961328463895632,0.6767477137738583,0.671095954853805,mango,16.737004194124058,6.01005863012422,75.01326977192035,A,0,0
0.5140963892664272,0.6528789145493118,0.6704206431502941,0.5437946675429668,0.6746129609244289,0.6737781308256193,mango,14.65182628977218,6.010764568279195,84.27578372492938,B,0,0
0.5410519293640668,0.690688548720367,0.6098367558039314,0.5493143284758469,0.6971151455040282,0.6852477611554524,mango,15.556931132800308,7.409814512743748,83.04243612565679,B,0,0
0.5392813017503733,0.6622829644268949,0.62078708703235,0.549910719434419,0.6971417643054407,0.6638213074646143,mango,15.425719459754848,7.746703201760919,83.6179948410475,B,0,1
0.5613504680244711,0.626067591378187,0.5661791537241062,0.5432250697968318,0.7467254976028453,0.6914923612813063,mango,16.57716843119127,7.84763983449549,84.65263705449274,A,1,0
0.540509457137436,0.647956489229627,0.5922728823846497,0.6082299974371074,0.740169815330578,0.6677215119032633,mango,16.997697188076806,7.880070278897398,77.52974940022813,A,0,0
0.5726046648692662,0.6441883102126267,0.5851084953546403,0.5782927096983588,0.6901735071712207,0.6519824021164321,mango,14.982590488094663,8.918173968724751,84.57089382745058,B,0,0
0.5567828577684352,0.6688490117853179,0.5902516646971024,0.6027083865607243,0.6987295132522877,0.6911616493158939,mango,13.543161812209004,9.61190320277438,75.27222382050678,B,0,0
0.5467168104352362,0.6283989238982902,0.6147362010848313,0.5547410162718434,0.6911094649075303,0.6879021962997911,mango,13.845002296963044,6.076714290350507,75.04395959598494,B,0,1
0.5194947427944829,0.6361104302410887,0.5981928474410665,0.6071172471456965,0.6897930331165744,0.681698516253111,mango,13.709870244491372,7.5547958054482365,78.9278686004417,B,0,1
0.5304857363224118,0.6439018238491584,0.6264799827605232,0.5416782647478932,0.7198424217602045,0.7077116396676749,mango,17.399926178099385,6.927915980338771,79.01879095141122,A,1,0
0.5330098655460824,0.6267658267301366,0.6094698723001195,0.5799250392802072,0.706627985862158,0.6720667417812409,mango,14.401411876721683,8.568460556824297,84.72261503437814,B,0,0
0.5436909176189462,0.6423738959317845,0.6153795697726531,0.585162019939165,0.6930522270468845,0.6951473829072281,mango,15.723443586831676,9.910278871181347,76.57348030614023,B,0,1
0.5568931851658251,0.6297963033193325,0.5923882802516341,0.5884647665053037,0.7153839305733758,0.6560704218785851,mango,15.306732959492898,8.658062781598954,77.58730502382289,B,0,0
0.5578145020543495,0.6404362681456605,0.6055886300814594,0.5556020345527638,0.6921759403456827,0.6638672746791661,mango,13.245242658949651,8.865713213679431,77.13881230577734,B,0,0
0.5163437742108955,0.6385392178792719,0.6075599646372785,0.5959604330808906,0.6953314639875005,0.6899354207246075,mango,17.87203997942939,6.360067344591323,81.73142972709317,A,0,1
0.5411639857383417,0.6244061147824644,0.5977439802787436,0.570596082505216,0.7074297693784839,0.709562977228556,mango,15.556234064250267,8.989805176135478,82.40009758227248,B,1,0
0.5427285961617595,0.6415329306926038,0.5871147699915847,0.5769027887337497,0.7013799782217102,0.661374921396909,mango,15.016572166176813,7.04589470104335,76.28473526758546,B,0,0
0.5340548194839008,0.6699089628464605,0.6165207841605596,0.5753235345921869,0.6910169754925589,0.6906674385501607,mango,17.968677889992826,8.59063700672498,83.68811138589822,A,1,0
0.5363379074487131,0.6337902916832286,0.6273547513210419,0.5911034729222635,0.7080362884371179,0.6889084979997424,mango,16.88229330146609,9.492930966560856,77.48161998671635,A,0,1
0.5456612412558692,0.6189501976687994,0.5978452380523778,0.5945517030528745,0.7308791404530373,0.6347335317517108,mango,14.058657262574831,8.836285710484495,84.9793216532708,B,0,0
0.5786052530234694,0.6269578725116058,0.5996637430317429,0.6054570926274532,0.6928648029327548,0.6644108811251966,mango,13.48133348382699,9.61438995957991,81.06050572155765,B,0,0
0.5608548223487511,0.6644359745284031,0.5802512949595704,0.5917815932662474,0.7108223322680001,0.6812084105747199,mango,16.170271389092598,8.585709303796342,78.08396528376784,A,0,0
0.5821347589481218,0.6669672038675937,0.5672890765579122,0.5983349417836618,0.6865214175050866,0.6987496228421122,mango,13.329234141093742,8.908246889747936,83.68840550930162,B,0,0
0.5296946868315382,0.6371233019996216,0.6162330787620881,0.5967342545869725,0.6981782769704294,0.6716854622487957,mango,14.120039472288774,6.698202121607096,75.82672399955966,B,0,0
0.5649904506691543,0.6555809465746266,0.596773136081693,0.5683862641074945,0.6885781624633845,0.6222110413018402,mango,15.276227589769348,7.95528768860105,79.42675559590263,B,0,0
0.5570623879111943,0.6604280076095335,0.5838661508951034,0.5844599502649335,0.6760030797201264,0.668964277233021,mango,13.356970494772543,9.22899864455088,77.72704823762466,B,0,0
0.5419763284567274,0.6272251457952956,0.595891579530926,0.5837714838602912,0.6638697642542271,0.6601826600411039,mango,16.443883027450834,8.435364512285641,76.93665796590909,A,0,0
0.5561633921197555,0.5936072615806998,0.6010360413855313,0.5529572659679832,0.7546701067208741,0.7001422447010563,mango,13.127070349781542,9.912806981495123,84.98814119873887,B,0,0
0.5388445241201675,0.6561833192161896,0.5912154689494482,0.5563580248248319,0.6920212575475466,0.6786958823348492,mango,14.904491207703185,8.33336997994014,81.68465227684753,B,0,0
0.5327422136701968,0.6231454835490535,0.5907988359888923,0.5871597947663001,0.6727565679681766,0.6321495755805386,mango,14.789812385011716,7.636371008125739,78.46136342209445,B,0,0
0.5831288035925056,0.6430706724410313,0.5929342010092868,0.5837428915037924,0.7100439533210305,0.7346259837409144,mango,17.971990094628794,6.5225626335218525,82.58530169297994,A,0,0
0.583395560070377,0.6710220652123685,0.5739855946451603,0.591639597111822,0.7077192095428142,0.6734219697469774,mango,14.015062194831668,9.679574305959244,78.10987679208621,B,0,0
0.5727751247694601,0.6696061805662051,0.6205410115373059,0.5828789377452114,0.6961012818154675,0.6707707669203651,mango,16.364652167155402,9.759419240965515,77.62825208750462,A,0,0
0.5512919608047586,0.6168594053054338,0.607918996398057,0.5647314924527526,0.6929251316709777,0.6743245482885043,mango,13.78562011442647,8.232482600653848,76.6185645954743,B,0,1
0.5899410086009969,0.6620005027746508,0.5703999146229439,0.605626152112417,0.7462989387801497,0.6724070122761802,mango,15.300974567167213,6.6214373792610655,78.33992699147126,B,0,0
0.5479672444494575,0.6390128066157232,0.6204877409212991,0.5660515346178168,0.6710900544297691,0.6657508043135322,mango,15.491594822295506,9.259683275304994,82.27447709251376,B,0,0
0.5486350333883595,0.6545337470202802,0.62185140732576,0.5941499879659881,0.724987344721652,0.7043238307624616,mango,15.670809443053964,6.926159392440679,76.48840983470035,B,0,1
0.5217570546424122,0.6490521197659616,0.5967910817697509,0.5687457917855571,0.6783596312266718,0.7003812428234331,mango,13.015565417189856,7.309910800587277,84.30819648802067,B,0,0
0.523786060892056,0.6556173692879255,0.6163125131000716,0.5862683496136916,0.7254946650580445,0.6585605893860003,mango,15.393496002700267,7.511394724933764,75.65091486847125,B,0,0
0.5346851108481299,0.6535691904593174,0.5937988065737005,0.5776468506118144,0.6817775795685441,0.7023345321499073,mango,13.92378549070657,8.506380655399944,78.36614994895466,B,0,1
0.5571955088347615,0.6761003961587855,0.5857497746393077,0.5800443575370726,0.6932239034777652,0.6800742610979392,mango,15.194907008552777,9.342668906681125,83.82752830427023,B,0,1
0.5133077956506185,0.6455471925645383,0.6012461970870175,0.5715475759926755,0.710048324068338,0.6881428238092191,mango,13.702861219399129,9.910666892914236,84.53528917763393,B,0,0
0.5983213029012634,0.630182806197581,0.5820791189320563,0.6042799951935294,0.702218213091204,0.7099860545262423,mango,15.567295529197349,6.414690810741657,80.98617939113961,B,0,0
0.5015573189879486,0.6654982562894705,0.6016668462690171,0.5979899276861811,0.6720366018365238,0.6990601396813425,mango,14.341914604140486,9.05623162847806,82.35599084616582,B,0,0
0.5640318357202609,0.6520021853414361,0.6107557615991308,0.6159644575455608,0.7006667081915686,0.6979371361530523,mango,17.28187650977561,6.605036581616988,84.22125881238007,A,0,0
0.5413955273110588,0.6260698065876535,0.6263870012097332,0.5422070312515376,0.6727304613720589,0.6558090160447867,mango,16.287471181351208,9.289907662618743,79.3490818846535,A,0,0
0.4350292072560633,0.4654870608176323,0.4881347973570864,0.4861598627580354,0.5264153199297031,0.5102705899369607,apple,12.42618644936814,4.872375844949649,87.76588270621902,C,0,0
0.4458026477500764,0.521970260636755,0.5069725981827431,0.4818765362890835,0.4981027120845199,0.5201214746426567,apple,11.902338562192693,4.982039069677214,82.83213238554708,C,0,0
0.4659144608058707,0.483337581311091,0.5233548319218118,0.520246461291011,0.5285968623622014,0.4672072984907678,apple,13.482393123250835,4.372091801379615,83.150429354343,B,1,1
0.4289788125037775,0.467547785678259,0.5151432292658114,0.5167414933958757,0.5232433431641146,0.5222905251125222,apple,12.180746487370694,6.796730950752991,85.15476000878459,C,0,0
0.4840016114234719,0.4871996266870059,0.5039565847532295,0.5032156126268529,0.5326997255133915,0.4910094493922449,apple,11.0,7.0,88.09760911987242,C,0,0
0.4618456211720641,0.5111930329820684,0.5513469961687641,0.4482524173821622,0.5528725940308068,0.5208125721564932,apple,11.0,5.488509264965018,85.68934751996952,C,1,1
0.4504081044499213,0.5011893772913363,0.512240021428008,0.4741605049008415,0.5196423908747365,0.5516767332586432,apple,11.0,5.834348109738714,89.79400283755234,C,0,0
0.4347796774419205,0.5050061090958071,0.5383449881489483,0.4990973126501934,0.5288523852247864,0.5111696495985155,apple,13.053989781290054,5.612943191589709,80.22337625472636,B,0,0
0.431049044016965,0.4824633501554245,0.5530453162456324,0.514498482889764,0.5028235794090772,0.49935626634407,apple,12.007167001238557,6.770819823554295,85.23748369812765,C,0,1
0.4220478512098106,0.5314014416275412,0.5135312473468193,0.4936053311336762,0.5315836616891993,0.488499014427411,apple,13.002854252798166,4.240250441298093,87.90319941277038,B,0,0
0.4181290671108392,0.479929894163056,0.551217720915765,0.4413865716824762,0.4956257251350071,0.5312600069488147,apple,11.081460415850447,6.678246334021376,83.34944330670169,C,0,0
0.4533575529431187,0.4915535913411141,0.5060772899146078,0.5091774740865881,0.5041251526054353,0.5080631773531659,apple,13.066926924443448,7.0,85.1970695691222,B,0,0
0.4765735621980561,0.4660569094977641,0.5273107440920993,0.5031988873131049,0.50648757930333,0.5381667720317658,apple,11.0,4.734796381423074,89.22731922624286,C,0,0
0.4458932988670033,0.5559623598678273,0.5166370098398206,0.4769721223306257,0.5402814070905199,0.541422208445742,apple,13.67868739444504,7.0,88.80509799504861,B,0,1
0.4564178571442175,0.4874132629543292,0.5079936687734639,0.486818638078919,0.5463897556396368,0.5063429851511958,apple,13.782718060902132,4.895834543429871,89.39527188464653,B,0,0
0.4446718809013784,0.5102291128567139,0.4705223343920697,0.4615131377365232,0.5347089309551242,0.5434053488280773,apple,11.0,4.602052314382799,81.68376972429137,C,0,0
0.4361325674858775,0.4645710856577472,0.5496418430818768,0.4664748273014518,0.5198005652211856,0.4870239829233911,apple,12.385480055404924,5.008098575762006,84.97800175445428,C,0,1
0.4567053792614096,0.4979266884103817,0.5293892031429941,0.4550810025271737,0.4997939547892055,0.5138769443522447,apple,11.529667861845615,7.0,88.00246044796197,C,0,1
0.4759519610054151,0.4729471697740556,0.527442311877242,0.4777657826614842,0.551073081654975,0.4662550546728406,apple,12.78133195622994,6.202484978220312,80.9693117285853,C,0,0
0.4794751261271894,0.4889974864315799,0.4859663243723537,0.5077538635468752,0.5132543261196778,0.4965989814103302,apple,11.0,5.337818485869077,88.37553845050759,C,0,0
0.4788329852010867,0.5348668287469788,0.5205236568140394,0.5165309050954036,0.5080811492935783,0.4748437092322899,apple,12.729147704655098,6.477844267096627,84.05710094622259,C,0,0
0.4511017822693875,0.5230770649609516,0.5144797165662258,0.4661077507209266,0.5382162027993492,0.5234946125267901,apple,11.0,6.0169289082154,85.98668696287473,C,0,0
0.4450187996663894,0.5079972978314176,0.5059927999407529,0.492259870419817,0.5149367476807958,0.5216842277968123,apple,12.738745459469614,4.348827787585238,84.54394928868923,C,0,0
0.4383802635804325,0.5047962739257583,0.5299127744718587,0.4956946750824464,0.5248223229815079,0.5164599417074084,apple,11.0,7.0,80.47976701110996,C,0,0
0.4611774863851492,0.5038244979905088,0.5355653720914063,0.4874824917520255,0.5339352420802674,0.4969738141418621,apple,11.0,5.593626947824311,82.07105423542163,C,0,0
0.4556745783876489,0.5155471819753384,0.5423135406386734,0.4819573311909421,0.5123592367572488,0.510881583001868,apple,13.50131498183379,6.658759642782521,84.23004349930972,B,0,0
0.4714905979231302,0.5217728717539323,0.5101710236425098,0.4995496839531149,0.4904741360659529,0.5185514560935495,apple,11.0,6.448195213629125,82.69643006483788,C,0,0
0.4096046885261064,0.4504575332236538,0.5213163249459914,0.4961728409587551,0.5073800166154996,0.4912371754612307,apple,12.206171054393518,4.849522194698934,86.62541806122962,C,0,1
0.4065833170881647,0.5022838828827502,0.499321718083816,0.4709692432053364,0.5666482291618826,0.4869489824754117,apple,13.344957880805437,5.018577441260064,85.44891273431342,B,0,1
0.4293996420582596,0.4969278527838312,0.5188099294033727,0.4566508613985566,0.5372390212367955,0.4765243844059396,apple,11.0,4.062193445321549,89.66883795181668,C,0,0
0.4318839186669402,0.4846631072800123,0.52370798828717,0.4772089617530049,0.5327419603963215,0.5399247019430135,apple,11.346397849434226,4.482873372481853,80.10655574350194,C,0,0
0.4513631264073444,0.5262556039352835,0.5043268222232709,0.495880189755284,0.5345851100816565,0.517458890078406,apple,11.0,5.9392664607580095,86.99052894885953,C,0,0
0.4662916407523901,0.5165598111504277,0.55478909483612,0.4854727105708302,0.5414705412609325,0.5016546793188565,apple,12.91707015298046,5.62887476286175,84.42416601092287,C,0,0
0.4324568512846333,0.502350354100785,0.5063613521417663,0.4812444648105198,0.5472362087458442,0.5093386918963111,apple,13.889464100924773,7.0,83.10280281163566,B,0,0
0.4325702226738752,0.5117596093966522,0.531907589603304,0.4715554132336941,0.5887156537613902,0.5245887250182283,apple,13.736792585981464,6.980552375736974,81.3042567319479,B,0,0
0.4587527428667219,0.467525247973878,0.5438745933447178,0.4906688192806733,0.5484599632142975,0.5380471964088056,apple,11.0,7.0,82.62695081912022,C,0,0
0.437023514338859,0.5277967289039959,0.5558693602833238,0.4646000724707141,0.5377116564153523,0.4937937728282598,apple,11.972779352977906,4.028500763358917,80.67643654742646,C,1,1
0.4774149387134902,0.4976862549554249,0.5002509792042356,0.5037162028324736,0.5147856024518437,0.4813460923508957,apple,13.053052432327227,5.7291169994435664,83.41711096264343,B,1,0
0.4783784062078253,0.5222442117948164,0.5124411397872757,0.4923298517206935,0.4996634310318774,0.4806948434989678,apple,12.30621538302647,4.736214666716887,80.58674007134296,C,0,0
0.4514589577214274,0.4707015538722753,0.5288617997816788,0.4990020465799343,0.5393550691972969,0.5232746814017633,apple,13.783531911775498,7.0,84.76062903784032,B,0,0
0.4864381449420181,0.4935472237575194,0.5187075881064918,0.4951924116843353,0.5313184431528075,0.5033628381922789,apple,13.823015049793684,4.4840586141681325,80.19964544889544,B,0,0
0.4434701958885832,0.523667864296549,0.5468518897393451,0.4626992321649681,0.5222013485511571,0.5296842078920803,apple,12.379011258356124,5.8139755820795935,85.52470262763441,C,0,1
0.4753042821364825,0.4821507742956097,0.5131337307141147,0.4985029481077763,0.5065503051057278,0.5189957570182044,apple,11.660972843332566,7.0,82.16412437883878,C,0,0
0.4252446527636839,0.4974640907684248,0.5356344790759322,0.5257651282002345,0.4961918166604664,0.5108932225116815,apple,11.677455600147066,6.810496891092863,86.61814441315201,C,1,0
0.4530658058640939,0.522574158615086,0.5481514334669091,0.4926103908398359,0.5444341675430102,0.500423124343531,apple,13.465355963817496,5.132345646090556,84.05865584733051,B,0,0
0.4456351239279286,0.502456286251274,0.501879749410726,0.4746544606087937,0.52147347413617,0.5058204424234335,apple,11.597065147228651,7.0,89.33096367504811,C,0,1
0.4662258839396053,0.515888477029817,0.5487578696161882,0.479039172020816,0.5444270103944809,0.5229018668552895,apple,11.0,6.732309795348405,87.78225824314828,C,0,0
0.4472667513433124,0.4836554195429267,0.5483122535922998,0.4615073832942447,0.5251858267066551,0.5662940513673816,apple,11.477915513472972,6.528004912590174,88.87276933517232,C,0,0
0.44648479005474,0.4921167958829458,0.5347779264472197,0.4756493956617976,0.5278808791963049,0.4973285669601544,apple,11.927155555882594,7.0,84.92846803669623,C,1,0
0.4371873867152778,0.521255546608756,0.511315199157375,0.5139330687047771,0.5693440960688578,0.5174661594202583,apple,13.840890106083716,5.429104744809266,81.4519519175702,B,0,0
0.4979911080021741,0.5033349273324197,0.5205092713606988,0.4457756406856427,0.5418064033413558,0.5189228730038076,apple,11.0,6.786068699634708,83.34551307127781,C,0,0
0.4057394406299845,0.5050791351254146,0.5416735974896624,0.4632245606243624,0.5460182421567396,0.504410098345485,apple,13.585893917606125,4.1334087884590485,84.74501781903535,B,0,0
0.408711666560299,0.534154352789005,0.4919506977172508,0.499437737429116,0.533400826287239,0.5378397322891411,apple,12.84827362926826,4.80256400454513,83.73181525862988,C,0,0
0.4501971647952618,0.4854573966791591,0.4917423730983115,0.4741824854156152,0.545440819886527,0.5457125659086783,apple,11.0,4.250065265543883,87.59900847210075,C,0,0
0.4529211058537749,0.5235620461258849,0.52203119809589,0.4907896051738696,0.5377168596787513,0.4850168125931334,apple,11.0,7.0,81.29198849013625,C,0,0
0.4707137374015722,0.4805262580810611,0.5105232176402303,0.501323460013478,0.552396398061476,0.5087593538121128,apple,12.308179304936171,6.993921403073374,88.51792281263879,C,0,0
0.4639768059641462,0.473858733398837,0.5499694929830224,0.536060300135038,0.5365996077809257,0.5033309571076745,apple,13.562801158638866,5.569240964587571,80.87748721002262,B,0,1
0.4467110612699517,0.5168514256026114,0.5362625586658313,0.4923404134517128,0.5411174109382333,0.4945308476020665,apple,11.1356033704922,4.47132004468336,83.16623466881354,C,0,0
0.4590931459876615,0.5216656120215064,0.5022234662833969,0.485418735932122,0.5512847085627324,0.5097068228066935,apple,11.0,5.47597113785115,83.48485020160729,C,0,0
0.4083836504834331,0.4556339062743524,0.5380593308708377,0.4753372680290217,0.5299453294356316,0.5125135622108389,apple,11.0,4.449317943060396,85.64917188246189,C,0,0
0.4364104984119148,0.5065559336323833,0.5096865130912748,0.4712085757188454,0.5561791272044381,0.5289804909760882,apple,11.835259789551705,5.1047490087152445,82.25315018250086,C,0,0
0.4489717819731172,0.5237417180013821,0.5145798304491519,0.4618239473181577,0.5474503169487756,0.5035112485916375,apple,11.0,5.196632616544486,89.82921946759687,C,0,0
