610nm,680nm,730nm,760nm,810nm,860nm,fruit,brix,ripeness,moisture,defect,fungus,grade
0.4693250254858033,0.517222553379172,0.538814453895034,0.6934639830388712,0.6755685559904208,0.7170341683040873,strawberry,13.51,10,84.38,1,0,B
0.49604093746863337,0.5263455645346237,0.5154612325503605,0.714984791435404,0.6639442186154176,0.6679912788638126,strawberry,7.43,7,81.95,1,1,C
0.5473711825595838,0.49151922836001,0.5064511297010258,0.6471365876229509,0.699093708629177,0.6816551907544462,strawberry,13.52,10,87.08,0,0,A
0.5345508634020142,0.5087264733934806,0.5125527631856858,0.6924778608739107,0.7023475937941538,0.6578286894132557,strawberry,11.79,9,89.14,0,0,A
0.49326754545357676,0.5070350935318743,0.5095614078924368,0.6947120475321352,0.6923271332607985,0.6938864586241795,strawberry,11.4,9,86.63,0,0,A
0.4978921614912535,0.5356165842593329,0.47747241233074167,0.6786795636556711,0.706144896981961,0.6835889662935939,strawberry,10.13,8,90,0,0,A
0.49020921112616994,0.5124511266668517,0.5008722403386843,0.7095948680420859,0.7150275660679155,0.6969432505078644,strawberry,10.4,8,85.72,0,0,A
0.5108720030918886,0.4925877133582779,0.5284263079916695,0.6303669394046199,0.7103131058246633,0.6395511824629567,strawberry,12.99,10,87.17,0,0,A
0.5209401834928663,0.4940947553458462,0.5109401782271171,0.666873272386272,0.6363794247031199,0.6890661872700088,strawberry,10.6,10,79.07,1,1,C
0.48817393569815937,0.46095629557193113,0.4916149128290707,0.6978287795959657,0.7331409769705697,0.6547926978432614,strawberry,9.35,7,90,0,0,A
0.5169415801997007,0.5244500182977376,0.5346386694587716,0.6855993603887749,0.6946429250387564,0.7030160989199443,strawberry,10.35,8,88.52,0,0,A
0.4985679748117187,0.49925555526980314,0.5274748782289934,0.6795685053742297,0.6931823892023954,0.6639929686996584,strawberry,12.92,10,82.8,1,0,B
0.4823778570094708,0.5323191700667749,0.5512906563344684,0.679805448127058,0.6854232263156477,0.6802131630281367,strawberry,11.86,9,86.11,0,0,A
0.5221636563347504,0.4792018814574894,0.5202819905126856,0.6486790218916508,0.6572719539412079,0.7000014478210254,strawberry,8.03,7,80.86,1,1,C
0.5133693625905822,0.4896620627422043,0.5192370705893303,0.6958558733475316,0.6896813456052251,0.6687542948577391,strawberry,11.77,9,86.97,0,0,A
0.47820813803410694,0.5326225170456375,0.4928444353992091,0.6755463841629549,0.6897166692349918,0.6562892150525957,strawberry,8.28,8,80.67,1,1,C
0.5060479768847644,0.48429293714975896,0.5229509026680601,0.6731287987602796,0.6686220008344144,0.686042153987348,strawberry,4.92,5,85.49,0,1,C
0.49653856351432263,0.5003115809516293,0.4898294815859862,0.6572051185789474,0.7178962374953327,0.6573119259405765,strawberry,11.75,9,87.13,0,0,A
0.4569754076425866,0.5353659661679354,0.5120974381354543,0.6848396506904273,0.6985095387520962,0.6572438369762116,strawberry,11.26,8,89.11,0,0,A
0.5011828424454484,0.5225223405203077,0.49644038577851796,0.6677605787159647,0.645024402119842,0.6319780982940508,strawberry,5.53,6,81.32,1,1,C
0.4516709646957502,0.4893379215027097,0.5381984391617797,0.6825554129055473,0.6796410761895373,0.7067575494774436,strawberry,5.71,6,85.17,0,1,C
0.5020840220790376,0.4987481374420096,0.49494838679960246,0.6689765598875392,0.6407309251409671,0.6625955903120437,strawberry,10.03,9,82.28,0,1,C
0.5491155239912511,0.5195778707982545,0.5138417096666833,0.665582176111616,0.6814944148120691,0.6650858796221303,strawberry,8.76,8,83.21,0,1,C
0.4806160077937247,0.5110207460448507,0.5450922495856022,0.692286926161965,0.6910507959527762,0.6609369912671301,strawberry,8.16,6,89.84,0,0,B
0.5095400743879015,0.4544617460380078,0.5131068022054706,0.7347583592419568,0.716254644906398,0.6900326808310444,strawberry,8.16,6,90.8,0,0,B
0.5035302255232549,0.5053080765669707,0.4756968993861091,0.6933997143165371,0.7072952859969024,0.659578199282029,strawberry,8.06,6,88.92,0,0,B
0.5047895492341179,0.4843596472618479,0.5535997844967111,0.6427330650697358,0.6779767388965363,0.6436454037479125,strawberry,9.15,8,79.17,1,1,C
0.48905019286002377,0.48124440332260177,0.4929334395055099,0.660296082687404,0.6466276334198418,0.6812696744738052,strawberry,6.94,6,83.11,0,1,C
0.4839265086406054,0.5327823361088814,0.5453275316670234,0.6798611692266434,0.7023125956445088,0.7117273511378794,strawberry,11.77,9,89.58,0,0,A
0.48826871840874564,0.49604929548606064,0.496288957270976,0.6847163443854739,0.6716108029555,0.6866048640472634,strawberry,11.47,9,86.29,0,0,A
0.4780943309580701,0.5146595035852296,0.48484428276844244,0.679094526060147,0.6800059085562762,0.6603135279916632,strawberry,11.99,9,85.44,0,0,A
0.48589976288483183,0.4988846184468459,0.5246683099664857,0.6878599175630316,0.6971149295837108,0.6544245661571447,strawberry,13.5,10,86.42,0,0,A
0.5249828128338224,0.4939981207752523,0.5045015711251928,0.6821946654443758,0.6562584479129849,0.6639768653360308,strawberry,4.9,5,84.81,0,1,C
0.5015037417521238,0.5245410011994031,0.4924383142142094,0.6814889104600065,0.666432668913948,0.6767936880679062,strawberry,7.42,7,84.78,0,1,C
0.484280210789841,0.4733753409288444,0.4720883251409406,0.6808856637748466,0.6486585051131183,0.6188555927745395,strawberry,8.81,8,80.96,1,1,C
0.46012138327463925,0.5243667463117077,0.4604088212472064,0.6840777888227808,0.7273518816872305,0.6864173030850665,strawberry,10.71,8,86.4,1,0,B
0.4898575387988682,0.4952729052582201,0.48941227612903554,0.6793093993939285,0.6656382022013139,0.6994605585383373,strawberry,13.17,10,86.6,0,0,A
0.48555637384146055,0.5525842526260054,0.5270611737261092,0.6430998943182521,0.6647290123949777,0.6848759732150426,strawberry,8.81,8,83.12,0,1,C
0.48780975595681436,0.4962605739402911,0.5082134643990195,0.6850638715795027,0.6730600409311862,0.6771195834678148,strawberry,7.08,7,83.69,0,1,C
0.466871342696577,0.5251287268469038,0.5348974884309922,0.6387878275420379,0.667847810642226,0.6550504126000654,strawberry,12.02,9,83.54,1,0,B
0.49265551568090016,0.48586486485563646,0.5168798995789746,0.6594504732440948,0.6723227772550858,0.6466035040599136,strawberry,10.83,10,80.59,0,1,C
0.5098127244284543,0.4794419446857261,0.5161922259265939,0.6959790972212395,0.6727261848570644,0.7011382182202253,strawberry,6.78,5,87.3,1,0,B
0.4736608885180628,0.49850293228130305,0.5202782398142058,0.6735301502060543,0.6642226166703922,0.6558639999376699,strawberry,11.91,9,81.83,1,0,B
0.4704217686245174,0.5036671983955832,0.5113299296820644,0.6920055646683512,0.6828113420446125,0.6493222291931741,strawberry,11.64,9,84.39,1,0,B
0.5233643544363373,0.48274189322499006,0.4653881422226326,0.6764629897857204,0.6678654973866914,0.6283923528028469,strawberry,11.44,9,86.96,0,0,A
0.49604390628206985,0.4924048532003952,0.5101346698206339,0.6874804290337525,0.696190069748793,0.6827120010641351,strawberry,11.89,9,86.27,0,0,A
0.5073291433259595,0.49486091019293,0.5281326282605605,0.6809813909316785,0.6715049110983522,0.6741599611601305,strawberry,7.92,6,87.84,0,0,B
0.4975397215328618,0.5018835888336082,0.5054383829590423,0.6688414421452145,0.6643111169649881,0.6290177861911198,strawberry,5.24,5,87.23,0,1,C
0.4790617803463612,0.5107330550505457,0.5346742072656433,0.7000254018277419,0.7055672893305569,0.659550309670668,strawberry,10.96,8,87.34,0,0,A
0.4994568313319185,0.5114861688167697,0.500765607140859,0.6964407273089693,0.6812404180878834,0.6544248665533327,strawberry,6.94,5,87.88,1,0,B
0.514916025021208,0.5118685834638722,0.4895619549133261,0.6814194167662191,0.6853716455725622,0.663391139978817,strawberry,6.64,6,83.8,1,1,C
0.5411241425988065,0.47793583268556633,0.5022614847700783,0.6792175780652632,0.6909019780192236,0.694382031072034,strawberry,6.69,5,89.03,0,0,B
0.4930004374569117,0.5109894958499747,0.5516151939312572,0.6970807933227793,0.6907571470448708,0.7062534167357131,strawberry,9.04,7,87.14,1,0,B
0.48343074462064545,0.5181868003621075,0.5431537234557376,0.6798308090923043,0.6802767801537568,0.6516244528778098,strawberry,8.56,8,82.64,0,1,C
0.5247656614286728,0.5004254315347212,0.5166180752474543,0.72165844192569,0.6924292066227565,0.7292063903211181,strawberry,10.44,8,88.59,0,0,A
0.5065730432074642,0.5180045731783047,0.5010958486087834,0.6963523101549519,0.6817811494425646,0.6728546279975938,strawberry,13.54,10,86.62,0,0,A
0.48288977284043494,0.48758309561434715,0.5139390427719897,0.7061824336701011,0.7118430970880507,0.6655211475433743,strawberry,7.16,5,91.34,0,0,B
0.523932629732913,0.4878043419136123,0.5099608917479311,0.6858242043124136,0.669832474156185,0.6858548140133174,strawberry,12.64,10,86.44,0,0,A
0.5126848228611844,0.5095057117863978,0.5110624046090041,0.6056442895426025,0.6669246794916923,0.6474125597105905,strawberry,6.43,6,83.12,1,1,C
0.4660230160039271,0.529143915199125,0.5423985633828315,0.6544360470943589,0.6927851299095013,0.6492174849059204,strawberry,8.78,8,80.34,1,1,C
0.5358431182152127,0.5016220048808004,0.5044993394317986,0.6680459475586791,0.6694983860806665,0.6677046591873349,strawberry,8.89,8,82.74,0,1,C
0.48015314320250296,0.5077176876616866,0.5280338218637991,0.6907733448688003,0.675438015560961,0.6932560682490112,strawberry,6.68,6,83.56,1,1,C
0.4831347879141251,0.49729514208735937,0.5192716528651417,0.6385891359109009,0.6696953330789939,0.667763076415198,strawberry,9.67,9,78.11,1,1,C
0.5109024349517787,0.48113168969983244,0.5130566194534684,0.6659889130129678,0.7078825500240529,0.7200526784329608,strawberry,6.98,5,93.27,0,0,B
0.5064633542836956,0.49704794827402665,0.5017215358367084,0.6316113257976117,0.6737773892743419,0.6418091044756361,strawberry,11.04,10,76.23,1,1,C
0.4902648598298143,0.502836703342858,0.5027623462957849,0.6629246017517796,0.6818359667253999,0.6909230857152199,strawberry,8.25,6,87.33,1,0,B
0.5071004490884303,0.49557773809422995,0.49270145880547234,0.6472655719453645,0.6596455587801768,0.6875771842156504,strawberry,9.51,9,78.11,1,1,C
0.5210611486603076,0.5406661059720693,0.48330949671046386,0.6447098987942428,0.663239995361597,0.6592504000328162,strawberry,9.58,9,78.52,1,1,C
0.5231958249057861,0.4924617154917221,0.519154663872832,0.7167723109275342,0.6998520768439755,0.6832857988244492,strawberry,8.31,6,91.69,0,0,B
0.4733368537869269,0.5482958199731727,0.5130667477559941,0.6935591135060851,0.6704325946891196,0.6688288141499452,strawberry,11.47,9,87.57,0,0,A
0.5052778886090804,0.4881904386291125,0.5155065228394619,0.6919794006220966,0.6814369756108241,0.6553260695574715,strawberry,8.02,6,91.63,0,0,B
0.4834481955870256,0.5017228776609275,0.48801015222687105,0.6222918671185245,0.6894500728715699,0.6893446411435573,strawberry,9.45,7,85.63,1,0,B
0.4831476015721954,0.5200610261932237,0.5001180530171266,0.6768717945516909,0.6738491241507283,0.6658024191279137,strawberry,6.16,6,83.12,1,1,C
0.4858193257667059,0.4897912789514607,0.5304501308099531,0.6550491100134287,0.6414938483085069,0.665104829446005,strawberry,7.21,7,81.6,1,1,C
0.5316518793096319,0.5075973570141816,0.5480796613943646,0.7268061059676033,0.6810574183393732,0.66098019971053,strawberry,11.51,9,87.46,0,0,A
0.5059750581673137,0.4849641789980963,0.5020187041018119,0.7099009853455477,0.6891974793723679,0.6476206555693425,strawberry,10.55,8,88.19,1,0,B
0.5237629146941397,0.5107348724602492,0.5260165755279167,0.6796091859893206,0.659063322927069,0.6750912682565636,strawberry,10.71,8,86.37,1,0,B
0.46868656253943564,0.5259550997051934,0.5611047177804649,0.6903129877354606,0.6847747965821636,0.6699826981731183,strawberry,10.23,8,88.21,0,0,A
0.4828131943260138,0.5228477028794826,0.5102530610340158,0.6943858310447425,0.695673817863093,0.6655641682162323,strawberry,10.43,8,88.94,0,0,A
0.5006544898308142,0.4946617057597136,0.5437017484419034,0.6918118982928761,0.6712253561900746,0.691418342907009,strawberry,7.84,6,89.74,0,0,B
0.5057196988144492,0.49142314128739123,0.4833864015469165,0.6891378725195842,0.6822094556872809,0.6461899492451086,strawberry,9.95,9,78.76,1,1,C
0.516812400530091,0.5109346713640276,0.5055215673469177,0.6779541712515613,0.6774554965069787,0.6565422464675735,strawberry,10.3,8,87.5,0,0,A
0.4696310211207052,0.5248770586517263,0.5063686133022416,0.7094458442069216,0.685702205969373,0.6792250117565508,strawberry,8.43,6,88.26,1,0,B
0.481537347790843,0.5100763683688037,0.5258102104248503,0.6674861688359194,0.6631458549724917,0.6423450787984034,strawberry,8.45,8,83.3,0,1,C
0.5070126019854712,0.5097837426029532,0.5246486017261331,0.7085073327579015,0.6945097090573472,0.6695340104715084,strawberry,11.95,9,87.18,0,0,A
0.4885540589443187,0.4735798700826966,0.5021661635151822,0.645800911234655,0.6641212100015539,0.6873781258524276,strawberry,6.93,7,79.57,1,1,C
0.49129555534398744,0.5150117370767155,0.5088529424061535,0.6781163990208584,0.6895500657364095,0.6563082602834291,strawberry,4.93,5,83.42,1,1,C
0.4923924789156082,0.49435962138473927,0.5079696045091247,0.6861772110392567,0.6922664331969614,0.6685820097550803,strawberry,10.37,8,90.09,0,0,A
0.4789263516170729,0.47864394156841616,0.5298461344100541,0.711819628805348,0.67551837698296,0.6633909443193265,strawberry,10.84,8,83.38,1,0,B
0.5170470271378894,0.4863096357556606,0.5440462561100989,0.7026345313694426,0.6692854923274284,0.6643063282802562,strawberry,6.83,5,89.31,0,0,B
0.5130656634649907,0.5537506873139392,0.4744788985927381,0.6742047303913693,0.7174445287778745,0.6702435995728536,strawberry,10.68,8,88.64,0,0,A
0.5286434028704927,0.49456951049017234,0.5347353230549147,0.7099479233994198,0.6805120841710992,0.6710108449240553,strawberry,6.7,5,90.53,0,0,B
0.5024640961356898,0.5110297075208093,0.5101233317426984,0.7088005319989996,0.6624465239556956,0.6695403774798802,strawberry,9.25,8,82.82,0,1,C
0.49629669542050253,0.4681439440129503,0.47894291703867553,0.6317911446019285,0.6724017986321903,0.721977073099384,strawberry,7.24,5,88.21,1,0,B
0.5231803048979431,0.5024223599667441,0.5028459994606129,0.7006482547053146,0.637452211782927,0.6437713526823282,strawberry,12.55,9,86.3,0,0,A
0.5165864964785631,0.4883632433616596,0.5298417985260833,0.6731113233443957,0.7053819093997663,0.6734970054859286,strawberry,12.85,10,85.88,0,0,A
0.5296113611108377,0.48581299424127866,0.5118576753724474,0.6851781752077313,0.686630082032659,0.64151059562888,strawberry,4.98,5,82.41,1,1,C
0.5322444125651085,0.5179367863173107,0.5014844687263783,0.6713248232001604,0.6461123596818801,0.6679105196391227,strawberry,6.86,5,91.15,0,0,B
0.49589574051001606,0.5171576621226286,0.5324292208975749,0.6758897068772067,0.7277793732182316,0.6610945026794445,strawberry,9.74,7,91.2,0,0,A
0.5041344809448999,0.515178772002439,0.5161836237833586,0.6918168119891739,0.6802519055584468,0.6556363488066347,strawberry,8.55,6,85.27,1,0,B
0.4974292497712214,0.46236301909004723,0.49521553284798747,0.6716306953110839,0.6729709251282096,0.6430302634669357,strawberry,6.19,6,81.79,1,1,C
0.5094195700741356,0.5169120302893391,0.5440609806994446,0.6769218169416668,0.6729542726744348,0.6626829179892457,strawberry,7.26,5,92.29,0,0,B
0.4814204009135475,0.4568779793725037,0.5356972361234835,0.685851651025176,0.6751416402525539,0.6640177713655482,strawberry,5.78,6,85.46,0,1,C
0.48071191490776616,0.4913968672881633,0.5071155939366866,0.6704682207324513,0.6454417366020666,0.6918374096222075,strawberry,6.12,6,83.79,0,1,C
0.5192970326619492,0.5323116564709647,0.4842079911047353,0.6734339432262835,0.6847551132701628,0.6819914830433998,strawberry,8.89,7,88.19,0,0,A
0.4977142408879623,0.49685405149598194,0.5052950246405699,0.689188716802615,0.6423137342588715,0.6481995944554371,strawberry,8.27,8,83.1,0,1,C
0.49813131858166,0.5045796485012216,0.5160503963807307,0.7026273460199771,0.6537555606197736,0.6435644848327675,strawberry,11.26,9,86.65,0,0,A
0.5346502999897018,0.5446260029238527,0.5234028445268954,0.6829445981864969,0.636906554004553,0.651432410194847,strawberry,10.64,10,81.14,0,1,C
0.5012223121873478,0.5098790374398744,0.5286499972572543,0.6351970041591907,0.6682542253679397,0.640106630923486,strawberry,9.42,9,81.13,0,1,C
0.5220191926999714,0.5391669490844119,0.4828499218541278,0.6908028897641464,0.6715626961638148,0.6713090244701571,strawberry,7.44,6,86.71,1,0,B
0.5051592432316332,0.47960876736560226,0.47338588172944,0.7125431716178929,0.6787910510740408,0.6815621755189324,strawberry,7.16,5,91.27,0,0,B
0.4866902917061957,0.5174633886138693,0.5083991151555464,0.643999881680233,0.6671822774239847,0.6643707007292389,strawberry,10.89,10,78.28,1,1,C
0.4818853539827476,0.4869246732270236,0.5005548643786681,0.7144806951243823,0.6442784489813921,0.7372788136746279,strawberry,12.47,10,87.26,0,0,A
0.4560077856299889,0.46575121084871374,0.5387113195929628,0.7228813834837982,0.6868417669976765,0.7084224249028467,strawberry,8.36,6,90.31,0,0,B
0.4843546195934734,0.47840618594995304,0.5242937851917984,0.7062934645131512,0.692090785682439,0.7055170504126589,strawberry,6.58,5,91.96,0,0,B
0.5242853930091855,0.4826400000092291,0.5422640288779397,0.6831240169913774,0.7044905614989234,0.6381886000980764,strawberry,13.33,10,83.49,1,0,B
0.5069834508062372,0.5134207402535961,0.5054891809219897,0.6574616358942947,0.6557153822678592,0.6844729464719239,strawberry,9.94,9,82.49,0,1,C
0.48415160158000076,0.4938407694072192,0.472525153178432,0.6903742833235356,0.6861325186833213,0.6593691900372052,strawberry,10.4,8,87.86,0,0,A
0.5089479869293358,0.4848899333080049,0.48612582745340577,0.6916492613186493,0.6733412284518833,0.6913184203209971,strawberry,8.16,6,85.38,1,0,B
0.5011910593662723,0.4931622452765743,0.5163016454252825,0.7075162964329237,0.6753345059873832,0.6429471928883123,strawberry,12.86,10,85.3,0,0,A
0.5360102236302171,0.5247789270587887,0.5082873346587463,0.6666291217301201,0.6926042973755073,0.652896775095418,strawberry,4.09,5,86.18,0,1,C
0.4798563261238792,0.5033545164410244,0.5148006585584497,0.6927912600129983,0.6617809303102049,0.6674830052711177,strawberry,10.27,8,86.98,0,0,A
0.4874761993555687,0.5003075796274421,0.5254024991949505,0.6537482027644324,0.6572365885286797,0.6906167711508593,strawberry,6.3,6,84.05,0,1,C
0.5213921652431596,0.503792562466109,0.5265194282977049,0.6906763139427662,0.6854012823554945,0.6911242028227149,strawberry,9.35,7,89.15,0,0,A
0.5053072469879926,0.48834482684776837,0.46234079628945013,0.6642251127053878,0.6953656586711126,0.6743178645389669,strawberry,11.12,10,77.9,1,1,C
0.49662986738130266,0.5039897588455483,0.49491019370544254,0.6789833440679918,0.694812525807602,0.6819378434485814,strawberry,8.08,6,89.39,0,0,B
0.4912378035151281,0.5027955393953247,0.5152194912333565,0.6859921090845603,0.6318412333962015,0.6817684482535046,strawberry,7.06,5,90.72,0,0,B
0.5043983430121187,0.4734780988190629,0.5410132118708542,0.6774102980930988,0.7085185198312638,0.6747543741312609,strawberry,8.58,6,90.63,0,0,B
0.5194188266275372,0.5320450645121382,0.4960779713586294,0.6592890748189754,0.6931401824016185,0.6729314969050199,strawberry,10.92,10,78.37,1,1,C
0.4838361282989916,0.5030863425327257,0.5107663574044331,0.6662112773304455,0.6827143854974702,0.6757238319507655,strawberry,8.5,8,81.96,1,1,C
0.4954280016931996,0.4801130125078298,0.4607755741277198,0.6811752649186794,0.7332481286029412,0.6886656586250173,strawberry,12.02,9,86.49,0,0,A
0.5403581592766648,0.50432633763137,0.5310336665009278,0.659408800733869,0.6762931930350642,0.6948680402957987,strawberry,9.96,9,81.96,0,1,C
