610nm,680nm,730nm,760nm,810nm,860nm,fruit,brix,ripeness,moisture,defect,fungus,grade
0.4022154843163888,0.3912010828629904,0.4891083241716531,0.6343019624822215,0.8545556707953412,1.056628855888976,strawberry,9.16,10.0,79.74,0,1,C
0.41127200033769,0.4019424843844612,0.513582190879848,0.6499953353771755,0.9762982691070384,1.220331370931981,strawberry,8.84,8.0,91.24,0,0,B
0.425993000726785,0.4099785914527277,0.4315261278548704,0.5827090694338865,0.798090198643053,1.0059267254036564,strawberry,5.0,6.0,78.92,1,1,C
0.4019616578439301,0.3878494440520842,0.4802174016715147,0.6458438527779671,0.9839917442077432,1.2697975663570489,strawberry,5.0,5.0,94.45,0,0,B
0.3924429360871004,0.3967212459444037,0.454496967794417,0.597577894000302,0.8538521580579257,1.0723762161384358,strawberry,5.65,8.0,80.6,0,1,C
0.3808684999885798,0.4215971365398911,0.4894552845917995,0.63538307021435,0.971648206063777,1.2186556316178463,strawberry,7.289999999999999,7.0,92.11,0,0,B
0.401813261464245,0.3898790293711867,0.5017357681045098,0.6449757985174998,0.9794214729814714,1.225139459451469,strawberry,8.62,8.0,91.23,0,0,B
0.3991702072777751,0.4141052440978959,0.5238558464037066,0.658550074120325,0.9577342219506478,1.1998728988469776,strawberry,10.68,9.0,89.01,0,0,A
0.3882485120079109,0.4045811209835228,0.5339500188638299,0.674230402277251,0.9727226924248042,1.2030692779503374,strawberry,10.61,9.0,90.31,0,0,A
0.401724810713418,0.3914169281888058,0.4350016622138135,0.6039724433993271,0.860132875714122,1.118628532349044,strawberry,5.0,5.0,86.25,0,1,C
0.4030965011741342,0.4021179378460814,0.472913324067245,0.6046199459318508,0.9844999399012492,1.2447466073356726,strawberry,5.71,6.0,93.1,0,0,B
0.3870882431657039,0.4009834586440456,0.5574603504889135,0.6719025781355669,0.9683513613865748,1.2045533388593035,strawberry,12.0,10.0,87.75,0,0,A
0.4114911752704988,0.4044049648927523,0.4478942596245285,0.602707723218516,0.8275001897626638,1.0479714350729163,strawberry,5.0,5.0,87.45,1,0,B
0.3763837706637093,0.3978289339521333,0.491821744807192,0.619801938201018,0.8258510107024298,1.0375857722643975,strawberry,7.23,7.0,87.7,1,0,B
0.4044372479855228,0.3990655493458623,0.4571762646470114,0.6051806770430124,0.7912183635984602,0.9685519085514454,strawberry,8.69,10.0,75.36,1,1,C
0.4193540724232933,0.3984128143256552,0.468098898076329,0.6132454158128435,0.9678400489054488,1.2522308828358175,strawberry,5.0,5.0,93.92,0,0,B
0.3918332674425334,0.404746694176421,0.5241194003815642,0.6531320913431147,0.823987274468802,1.0166545599381325,strawberry,10.51,9.0,84.3,1,0,B
0.4012598251512651,0.4059065857708069,0.500811282670784,0.6251319723688721,0.9671375206306476,1.2286158429382117,strawberry,7.48,7.0,92.09,0,0,B
0.4032648004450048,0.3860923540758637,0.4708080905975919,0.6215162827846012,0.9751028441196132,1.2364866248820066,strawberry,5.38,6.0,94.25,0,0,B
0.3835679013802366,0.4036200683804962,0.4955723307178701,0.6333913968740641,0.9558977063965683,1.2102741570515954,strawberry,9.02,8.0,90.51,0,0,B
0.4103284510051285,0.4024467889954933,0.5407806322840213,0.6537598144931998,0.9606180516959578,1.2051361940300525,strawberry,10.62,9.0,88.68,0,0,A
0.405550802227354,0.3978466729356182,0.5267717083820617,0.673323631973377,0.9745663196154464,1.2115719808353638,strawberry,10.36,9.0,89.37,0,0,A
0.3811834418654859,0.4145258931463002,0.4242411052222461,0.6099710823139722,0.8919841896451062,1.1167039375805228,strawberry,5.0,5.0,87.66,0,1,C
0.4041826349470382,0.4077228468391607,0.4750681616610125,0.629731151712338,0.8290950832796219,1.063917104057783,strawberry,5.0,5.0,89.71,1,0,B
0.3952381205931654,0.3939549700987604,0.5310344938363294,0.646124860933958,0.9640625110242628,1.183578383382658,strawberry,10.84,9.0,88.0,0,0,A
0.3953754357834416,0.3972031390025173,0.4964796698896439,0.6264336299027364,0.811236389544856,1.030959388923674,strawberry,7.34,7.0,86.51,1,0,B
0.3881151565938172,0.3915999673879843,0.4458980032593664,0.6283434289313676,0.8782021766312034,1.1133382854781766,strawberry,5.0,5.0,86.24,0,1,C
0.391697885666671,0.409069965638809,0.420598562525204,0.5804166259467411,0.8110284534810892,1.0171235876430784,strawberry,5.0,5.0,81.32,1,1,C
0.4076784231297094,0.390806627714417,0.534436234434378,0.6443252586449105,0.8473362934857904,1.011444554721519,strawberry,11.98,10.0,83.2,1,0,B
0.3927961465509453,0.4005881318183887,0.536250768473323,0.6525496808269651,0.8398106982584588,1.021808134194211,strawberry,10.7,9.0,85.6,1,0,B
0.3933298627915231,0.3990579729469998,0.4511747659087892,0.6144014361870838,0.9930050795128852,1.2556890923378494,strawberry,5.0,5.0,95.3,0,0,B
0.4006128627796241,0.3988103290349662,0.4671708860396258,0.6266811410316581,0.9567329082089144,1.2387313899378396,strawberry,5.65,6.0,92.65,0,0,B
0.3966838226938833,0.4082905059196418,0.5014633663713558,0.6211035482210303,0.8385778565798443,1.039023675964804,strawberry,8.45,8.0,86.09,1,0,B
0.388192907859858,0.3942414965052447,0.4581420584466931,0.6263597671716489,0.8583056803832065,1.0572357886147763,strawberry,7.460000000000001,9.0,80.48,0,1,C
0.4072344915882668,0.4112326241827492,0.4263658647482718,0.5956463533301366,0.803078128975409,1.017839079732143,strawberry,5.0,6.0,79.54,1,1,C
0.3982559187953765,0.3939129112402209,0.4555443053860282,0.6307839058372514,0.986302837300287,1.2206532250848443,strawberry,5.49,6.0,92.37,0,0,B
0.3913394541680828,0.4074257463966332,0.4781058836777671,0.6292276122053294,0.995991950798033,1.2449426169350268,strawberry,5.74,6.0,94.2,0,0,B
0.4168995932243409,0.4075942034018588,0.4459584919144887,0.6049428896212508,0.8691399118532869,1.089155777521828,strawberry,5.0,7.0,84.04,0,1,C
0.4102086560437925,0.4070181453257516,0.4664530997780251,0.624595078369353,0.8435390749427576,1.0313812771570547,strawberry,8.91,10.0,79.37,0,1,C
0.3991254756460408,0.3821967941339463,0.5243080896131815,0.6498007823431707,0.9884736711735788,1.2331051075193142,strawberry,10.46,9.0,91.34,0,0,A
0.3971702517242877,0.4186568831593298,0.479463696048593,0.6289901718097197,0.9723618497507208,1.2361845825120923,strawberry,5.71,6.0,93.11,0,0,B
0.3918526139312006,0.4020369862255,0.4598142036670125,0.6253114149474738,0.83370491310378,1.0537576186432125,strawberry,5.74,6.0,87.69,1,0,B
0.3904592519822541,0.4220925437752706,0.5077412569970132,0.6500835990248379,0.967883805470965,1.201819940154591,strawberry,8.93,8.0,89.43,0,0,B
0.4114466328858236,0.3889912589947801,0.4713529266675964,0.6358082922804842,0.8161095096734692,1.0282638567335929,strawberry,7.18,7.0,86.24,1,0,B
0.4103774673670413,0.396245790021371,0.4242492630940261,0.5756761996859519,0.8048485022896542,1.0260876919320718,strawberry,5.0,7.0,79.45,1,1,C
0.3993468802810406,0.3967832607266692,0.4550817991751148,0.6089082876001435,0.7929016489526928,0.9739043347914572,strawberry,7.16,9.0,75.62,1,1,C
0.4020163564837143,0.4138320609084959,0.4225223021744609,0.5790975775781126,0.8025753078326362,1.013109718445232,strawberry,5.0,6.0,80.19,1,1,C
0.3977829608746682,0.387455026098854,0.4532781795394374,0.6086272046437086,0.8475999969532839,1.0674772732075444,strawberry,5.0,5.0,89.12,1,0,B
0.3913534344734122,0.3906010388836185,0.5490587072780937,0.6626820755038358,0.9735132392092763,1.188181196079966,strawberry,12.0,10.0,89.07,0,0,A
0.3984256927747626,0.4020132717615901,0.4609942081255405,0.6127727741823253,0.9673515125150391,1.2560038665267417,strawberry,5.0,5.0,94.48,0,0,B
0.4099919807316864,0.3841009072603807,0.4136816310868145,0.5859413215429465,0.8076060241688144,1.017385995496459,strawberry,5.0,5.0,80.7,1,1,C
0.3984637932080643,0.4041877011695376,0.4327755781006329,0.6180313770723158,0.8725583280463082,1.079408524370024,strawberry,5.0,6.0,85.28,0,1,C
0.4116571650436892,0.4042375542128851,0.5157376746218585,0.6488301174596279,0.9723642308893914,1.189816086100417,strawberry,10.52,9.0,88.74,0,0,A
0.4163269911331531,0.4072676114974818,0.4510436167139442,0.5994870724364748,0.7995364816506463,1.0019664824172805,strawberry,5.69,8.0,78.44,1,1,C
0.4015800778714944,0.394583208403467,0.4398314007017391,0.5936298192318149,0.8037309852451533,1.0222271947012782,strawberry,5.0,5.0,79.79,1,1,C
0.4011209534771329,0.4016100761159686,0.5393455156422191,0.6499708398332711,0.9688197037192482,1.1879243390112515,strawberry,11.7,10.0,88.24,0,0,A
0.4080615773118758,0.4028512754968494,0.4286622168327458,0.609635426674015,0.7973886513497457,1.0052726655847268,strawberry,5.77,8.0,77.98,1,1,C
0.3958121716752131,0.3916836128332953,0.5492373563447441,0.6623625138876705,0.9791009317459988,1.213844667707738,strawberry,12.0,10.0,88.7,0,0,A
0.4075396739617249,0.3841343820420638,0.4660414016579827,0.62817771097462,0.9857199854210916,1.230148713020039,strawberry,5.0,5.0,94.35,0,0,B
0.4021711271100915,0.3961236923783083,0.4398230403382449,0.6068140207913653,0.8703335553517317,1.1083913965106549,strawberry,5.0,6.0,85.57,0,1,C
0.4022918012034062,0.4156989826259334,0.465678507282792,0.6105119630599527,0.8501620962692804,1.0666232788396448,strawberry,5.62,8.0,81.56,0,1,C
0.3868015196972697,0.3992701844422813,0.5270556366830387,0.647918577458721,0.9640449794917187,1.1903407115545073,strawberry,10.72,9.0,88.73,0,0,A
0.3996118866109392,0.4068479059891712,0.4717349121914536,0.6306513960018907,0.8398826986774582,1.042470758152494,strawberry,7.460000000000001,7.0,87.07,1,0,B
0.4164452929119109,0.4041748001476841,0.5273691582493025,0.6533179777105694,0.9740565075688098,1.1971861639848524,strawberry,10.3,9.0,89.09,0,0,A
0.39663873508121,0.3861458324409773,0.5159198497981173,0.6629883251848677,0.8363092538474795,1.0148526588791873,strawberry,10.61,9.0,83.58,1,0,B
0.417764843689365,0.4022753617445338,0.437378452427821,0.5944578289893561,0.849548079788055,1.0718569779949538,strawberry,5.0,7.0,82.78,0,1,C
0.3966029465293843,0.3982114495426719,0.4848687356310132,0.6261638241041727,0.96271390063249,1.2315563530662252,strawberry,7.130000000000001,7.0,91.64,0,0,B
0.3966587648454731,0.4094406282953207,0.4409624652309153,0.6201138327945364,0.8819597119521649,1.1126331905318394,strawberry,5.0,5.0,87.48,0,1,C
0.4040636064778471,0.4103628336678214,0.4679927012105807,0.609330927841767,0.7904958999419422,0.9522842866878788,strawberry,8.89,10.0,74.48,1,1,C
0.3916997939753327,0.4022062390852921,0.4504648912402181,0.6187013206234719,0.8655735329193862,1.0901731883423469,strawberry,5.0,7.0,84.17,0,1,C
0.4053910236869953,0.3918673323922295,0.5305667423862448,0.6566731542504296,0.9657369987979362,1.2200534759808062,strawberry,8.9,8.0,90.51,0,0,B
0.3913233650956394,0.4038201698941736,0.4417066960168221,0.604874068887971,0.8306668439590809,1.0564975089494657,strawberry,5.0,5.0,89.48,1,0,B
0.3999911258022767,0.4028790523160859,0.4305016634307229,0.5894789160240236,0.8589859606710238,1.0587548312248531,strawberry,5.92,8.0,82.35,0,1,C
0.4053736478302422,0.4065558749311668,0.4327178245859482,0.5929961184425698,0.8041095102851269,1.0097096513912236,strawberry,5.0,5.0,80.53,1,1,C
0.3901975830845881,0.4062809375215526,0.4078675036134957,0.5933636350818536,0.7960540747961135,0.9939604178922886,strawberry,5.0,7.0,78.91,1,1,C
0.3947523092845393,0.4008596249246615,0.4241531036599718,0.5889021164684746,0.8231481378792763,1.0113232869908508,strawberry,5.0,5.0,82.32,1,1,C
0.4006320059916719,0.3790748901363668,0.4759043437060923,0.6188528649756986,0.9619724130560524,1.2232426885366063,strawberry,5.91,6.0,92.54,0,0,B
0.3938137593803674,0.3801215398561481,0.4623468160576566,0.6299111483459702,0.8074319978293472,0.981443280243542,strawberry,8.68,10.0,76.37,1,1,C
0.4023999913582976,0.3967062774902159,0.4098390600199341,0.5894420981427,0.8035922860587028,0.9863932425336036,strawberry,5.89,8.0,77.58,1,1,C
0.3995478126901732,0.3931379887860755,0.505773672444399,0.6443538952325168,0.9663581299067694,1.2056750812050117,strawberry,8.92,8.0,89.7,0,0,B
0.4049825375122842,0.3990667106350731,0.4474483414777584,0.6202169352175263,0.9819244096046776,1.2444088406035136,strawberry,5.86,6.0,93.6,0,0,B
0.4120833021640156,0.4068713085586931,0.4728722054176694,0.6243971821080844,0.986956612490115,1.2464457901383177,strawberry,5.0,5.0,94.38,0,0,B
0.4142414279206239,0.4130827563968274,0.4878491778479075,0.6357296004014592,0.973102542826012,1.2093768712045376,strawberry,7.17,7.0,92.44,0,0,B
0.3953802320711102,0.4118387164417009,0.455529433782755,0.6241773700140165,0.8344108687160251,1.0671382478411473,strawberry,5.0,5.0,90.35,1,0,B
0.4245980583305175,0.4165255846319523,0.4801583878237728,0.6172682594627624,0.9757529098045596,1.2386889693224432,strawberry,5.66,6.0,93.13,0,0,B
0.4069850239799597,0.4086739941227372,0.4204246809900024,0.6020078355392575,0.8129668795507698,1.006032828235517,strawberry,5.0,5.0,81.49,1,1,C
0.4062377650526504,0.4008050979670844,0.4651747080178646,0.6111095382506454,0.7785049222588708,0.9735642410091512,strawberry,9.13,10.0,74.56,1,1,C
0.3950483715931533,0.3938283772976642,0.4809611377182538,0.6327458756573929,0.9818478874328468,1.2526355697536116,strawberry,7.32,7.0,92.16,0,0,B
0.4016191492063379,0.3986518850956518,0.5287168403432834,0.6329280089247247,0.8255279604691493,1.0292500865209642,strawberry,10.37,9.0,83.62,1,0,B
0.407416596396167,0.410659268850826,0.459668891142826,0.6317742030081187,0.9764652495181434,1.2510141245261404,strawberry,5.59,6.0,94.96,0,0,B
0.4058179365302956,0.4049373077741462,0.5011100538888535,0.6293702743754671,0.8395883161484746,1.042745624485501,strawberry,8.53,8.0,84.44,1,0,B
0.3949206712363335,0.4135250141301809,0.4635730995057914,0.6284964558376674,0.973103789455793,1.220775631260953,strawberry,5.63,6.0,93.12,0,0,B
0.4189623074390211,0.3953315497787105,0.472048289586774,0.6297294748402693,0.9766101820825536,1.2298935071798442,strawberry,5.56,6.0,93.58,0,0,B
0.3888215288562449,0.3838770286003496,0.5068172950403044,0.6515882672029535,0.976534904590397,1.2060332216043788,strawberry,10.43,9.0,89.28,0,0,A
0.4205768035167773,0.4075131283094528,0.4506336915788588,0.6214448443818329,0.9684914744486174,1.23149114467148,strawberry,5.0,5.0,93.57,0,0,B
0.3878851499088109,0.4059426306008624,0.5268876369835301,0.6252570637169798,0.9514305298419036,1.181299101329824,strawberry,11.76,10.0,87.69,0,0,A
0.3974115571726264,0.3978317261578436,0.4689373201454856,0.6266851210803955,0.9863660048978884,1.245463999434506,strawberry,5.46,6.0,92.97,0,0,B
0.390820764405129,0.4032173209598325,0.4410993398433608,0.6237331183846467,0.8134392913842634,1.011537334718723,strawberry,5.0,6.0,80.45,1,1,C
0.3922789154343087,0.4007783016351059,0.4833935726938832,0.6361498645817067,0.9621315426095128,1.2428245401552358,strawberry,7.08,7.0,92.82,0,0,B
0.3975082735143962,0.406612228318642,0.5069314659555451,0.6290492913294891,0.9796368643220896,1.2060396350085236,strawberry,10.11,9.0,89.66,0,0,A
0.3971195721316606,0.3982875666115023,0.4380038924616004,0.6323971928215131,0.9781685913571176,1.2610416090845615,strawberry,5.0,5.0,94.36,0,0,B
0.3944681203834132,0.4068551040279882,0.5324809277062563,0.6386845347927064,0.830159608555283,1.0052594861780808,strawberry,11.8,10.0,83.44,1,0,B
0.4039232930739975,0.3995733252789804,0.4426347972060783,0.5986016898047636,0.7905707726887559,0.977852571375382,strawberry,7.43,9.0,76.88,1,1,C
0.3949684566290599,0.4052635932269432,0.4707101405089646,0.6239128039306765,0.9660845525503272,1.2500130124663549,strawberry,5.0,5.0,94.43,0,0,B
0.4148313538386787,0.3896658845790097,0.51171882233356,0.6206917470580534,0.9824212948652348,1.2253573656501928,strawberry,8.87,8.0,90.64,0,0,B
0.4083062257578413,0.3917651410628946,0.4598068904831675,0.620890839765189,0.8517457502546508,1.0594449180838958,strawberry,7.59,9.0,81.41,0,1,C
0.3989584460114437,0.3934979497728278,0.4558248024169593,0.6249440054110902,0.9894960875520968,1.2508169458638116,strawberry,5.0,5.0,94.0,0,0,B
0.4110828489836814,0.4089783517395008,0.4675746331994176,0.5942151407845571,0.78590706629923,0.9706860986721084,strawberry,7.17,9.0,76.3,1,1,C
0.4094897852304005,0.4052492774162053,0.4740194808032784,0.6347631626401029,0.9736102437329888,1.1944981825792618,strawberry,8.54,8.0,90.66,0,0,B
0.4017472355940694,0.3999316944510176,0.5111089649544457,0.6443413188924251,0.9618683544731548,1.2095533052633602,strawberry,9.13,8.0,89.16,0,0,B
0.3999170733114738,0.4106571169950445,0.553590599511964,0.6610415455197927,0.8235458974938477,0.9940765605075258,strawberry,12.0,10.0,82.42,1,0,B
0.4032961493633522,0.4159947160094041,0.4039072521362107,0.5843170238998708,0.8024568755129171,1.0000255352193332,strawberry,5.0,7.0,79.81,1,1,C
0.3965968994723367,0.4083115798983629,0.4692000137090189,0.6429078387359956,0.986474305038598,1.235283642170416,strawberry,5.28,6.0,92.8,0,0,B
0.3932899817814926,0.3974957462461405,0.4245504055586932,0.5982981322779823,0.8154793508385593,1.0189005215814009,strawberry,5.0,6.0,80.61,1,1,C
0.4024697481109444,0.4046146779590332,0.4904154093658502,0.6393894040401944,0.9679198954564386,1.2319908121388057,strawberry,6.98,7.0,92.19,0,0,B
0.385601393931422,0.422666577403205,0.4874637438191805,0.6364762942826737,0.986621322604652,1.219348770177724,strawberry,7.1,7.0,91.15,0,0,B
0.3912686132535414,0.3923242164301346,0.5164585161458772,0.6576233198401772,0.9861738160362292,1.1863166577106896,strawberry,10.61,9.0,89.6,0,0,A
0.3938247736309319,0.3966730725141911,0.4558957971676978,0.6225506490255928,0.9803548386761286,1.2581624497728463,strawberry,5.0,5.0,95.27,0,0,B
0.4060794145793134,0.3818981738867725,0.4488200866809076,0.6047795170064059,0.8608550129877554,1.075151269949288,strawberry,5.83,8.0,82.81,0,1,C
0.4087235390050417,0.4090930270399384,0.4286915905540904,0.5994372437009023,0.7895750701810701,1.0025648789054926,strawberry,5.0,7.0,79.1,1,1,C
0.4011634531092693,0.3919242134237525,0.4515906367397731,0.6130306385175475,0.8516626334389681,1.0594585946738082,strawberry,5.75,8.0,81.71,0,1,C
0.4037599383693409,0.4069604277037703,0.5563144732657269,0.6694778042931356,0.9596958120920188,1.199915448354698,strawberry,12.0,10.0,88.52,0,0,A
0.4066360275700124,0.4045860765641476,0.4912531228355639,0.6463840343453744,0.9745152102938776,1.2062194580017855,strawberry,8.65,8.0,91.12,0,0,B
0.4180213946753149,0.4061764959243452,0.4155861230834597,0.6048585311794425,0.812014884998774,0.9919902563232912,strawberry,5.0,7.0,80.2,1,1,C
0.4018016549125138,0.4063039644533139,0.4310390149975612,0.59835758304554,0.8535405063263845,1.0963891245393202,strawberry,5.0,6.0,85.27,0,1,C
0.4176808922955075,0.4016172554330617,0.4203778488998426,0.60960421108863,0.8703695201327202,1.0994551431575812,strawberry,5.0,7.0,84.36,0,1,C
0.4063838818754782,0.4058273890522456,0.4716323091871289,0.6284939437312035,0.975324066417522,1.2467504741427748,strawberry,5.0,5.0,94.25,0,0,B
0.4133745451864399,0.3983686538078773,0.4655383481654611,0.6342972051109542,0.9742324415387068,1.2441556343785594,strawberry,5.72,6.0,94.56,0,0,B
0.3955405083041637,0.3905454203922799,0.4953203366965497,0.6521998523113202,0.9621565207524038,1.2341021828378804,strawberry,7.33,7.0,93.17,0,0,B
0.4065586617534581,0.4015097998863977,0.5208941725480926,0.661289876756107,0.9688501250547684,1.2311076065132116,strawberry,10.03,9.0,91.28,0,0,A
0.3923631228772862,0.417059944431517,0.4984895048210747,0.6391781667737929,0.9683523653055066,1.237040718900422,strawberry,7.35,7.0,92.35,0,0,B
0.4193044631927033,0.4075756118676343,0.5304011151473389,0.6639330281110017,0.9683982887583638,1.1878368224668685,strawberry,10.65,9.0,87.92,0,0,A
0.3897652589497387,0.3918637999232893,0.4547628307288546,0.5943750817374062,0.8298377378849272,1.061883743532371,strawberry,5.55,6.0,89.05,1,0,B
0.4024055329032159,0.4016781976318264,0.4469725575077225,0.6099709844334233,0.8875665196069287,1.0903158734809049,strawberry,5.0,6.0,84.47,0,1,C
0.3915088329995679,0.3836604767157905,0.4191516543749785,0.5907299671068749,0.8083277305937663,0.9816089957851464,strawberry,5.0,7.0,78.32,1,1,C
0.4013387735103466,0.4041537564384526,0.5465395357735211,0.6605817146174408,0.9629529782273394,1.197909438268166,strawberry,12.0,10.0,88.15,0,0,A
0.4084568191076744,0.3940215693182846,0.5330577592685097,0.6564513447101498,0.9793920685235876,1.1963095678915687,strawberry,10.39,9.0,88.6,0,0,A
0.4133148031391383,0.4072181750813802,0.447369142386143,0.600625204401223,0.787370335205081,1.001776142561046,strawberry,5.71,8.0,78.98,1,1,C
0.3873718199618098,0.3991747880493066,0.4359048135573114,0.5990574212224166,0.8573668345330585,1.0760917859541974,strawberry,5.0,7.0,83.03,0,1,C
0.3995729208373731,0.3911024781008672,0.4236063248542803,0.5875136516764227,0.7874927770673215,0.9968349748393308,strawberry,5.0,7.0,78.56,1,1,C
0.4099150781813732,0.4027252993088075,0.4626582429842069,0.6183888409507082,0.8438114470603559,1.0286960421147036,strawberry,7.35,9.0,79.23,0,1,C
0.3984997827329888,0.4098489467832678,0.4631962437194346,0.6204292653854029,0.8383969586445447,1.0397557661804488,strawberry,5.49,6.0,88.43,1,0,B
0.3957063846048443,0.3814133279575956,0.4410839553783582,0.5877275863660557,0.7963935351096035,1.0080637721153172,strawberry,5.0,6.0,79.68,1,1,C
0.3878110606680248,0.4008182973671894,0.5413088570177308,0.6522034600394417,0.8166501290534165,1.0114615991185756,strawberry,12.0,10.0,82.87,1,0,B
0.3918252931215485,0.3959251249871539,0.4599590181728628,0.6005072959255171,0.8678546164180905,1.1155459039692457,strawberry,5.0,5.0,85.8,0,1,C
0.4062736249035581,0.3982323082152058,0.4696198108170343,0.608690377695302,0.9721974511225724,1.2378024677254027,strawberry,5.59,6.0,93.24,0,0,B
0.4044616398353871,0.3897434778019899,0.5042308876919291,0.6241713885312624,0.98587250817174,1.2379682895187425,strawberry,7.210000000000001,7.0,91.37,0,0,B
0.4032335839405799,0.4062873146799178,0.5343621220728573,0.6618359739942891,0.9636913539483222,1.1872514419910245,strawberry,11.87,10.0,87.75,0,0,A
0.3979386520016136,0.3859083495306751,0.5416126938212947,0.6378695314213576,0.8283709431964773,1.0109061889982118,strawberry,12.0,10.0,83.5,1,0,B
0.3847110810174347,0.4077280029433074,0.5353191130174385,0.658236954905398,0.823219674257962,1.0104352096106248,strawberry,12.0,10.0,83.46,1,0,B
0.3960258418067895,0.3872724931189231,0.5590334168821453,0.6673540147025946,0.9632943086870694,1.2114649988417223,strawberry,12.0,10.0,87.99,0,0,A
0.3843614042442723,0.4012342146021686,0.4335058241396189,0.6042783708991023,0.8880465433181058,1.1222618247443314,strawberry,5.0,5.0,87.35,0,1,C
0.4112634838858517,0.392614882693209,0.4578712004021482,0.6285101735346702,0.7963889074896405,0.9813173656921272,strawberry,7.27,9.0,75.82,1,1,C
0.3952800966580529,0.4006160329491555,0.4296868877342745,0.6234364528043136,0.8407796095032275,1.05671768687133,strawberry,5.0,5.0,89.23,1,0,B
0.3846632744559699,0.3953441624778939,0.543673027570579,0.6671190130579098,0.9480400060800545,1.1713363469831186,strawberry,11.71,10.0,87.6,0,0,A
0.4148344733349557,0.4104094257123117,0.5074897643447631,0.6471530029095033,0.9622561691314184,1.2326444645367114,strawberry,9.02,8.0,90.73,0,0,B
0.4131081773309001,0.4011103483907861,0.4864329711594196,0.6250878672208743,0.8296462125216862,1.0289468532162978,strawberry,8.74,8.0,86.03,1,0,B
